unit_id,station_id,zone,is_sensored,entry_time_s,exit_time_s,cycle_time_s,takt_time_s,torque_reading,true_cycle_time_s,pass_fail,defect_flag,defect_cause
VEH-0138,31,Final Assembly,TRUE,1419.57,1474.92,55.35,54.3,,55.35,,0,
VEH-0138,32,Final Assembly,TRUE,1474.92,1512.98,38.06,36.8,,38.06,PASS,0,
VEH-0138,33,Final Assembly,TRUE,1512.98,1544.23,31.25,32.6,45.24,31.25,,0,
VEH-0138,34,Final Assembly,TRUE,1544.23,1609.24,65.01,68,,65.01,,0,
VEH-0138,35,Final Assembly,TRUE,1609.24,1679.6,70.36,68.6,,70.36,,0,
VEH-0138,36,Final Assembly,TRUE,1679.6,1739.75,60.15,62.3,46.18,60.15,,0,
VEH-0138,37,Final Assembly,TRUE,1739.75,1778.13,38.38,42.2,,38.38,,0,
VEH-0138,38,Final Assembly,TRUE,1778.13,1810.32,32.19,33.9,,32.19,,0,
VEH-0138,39,Final Assembly,FALSE,1810.32,1864.54,,57.4,,54.22,,0,
VEH-0138,40,Final Assembly,TRUE,1864.54,1912.62,48.08,47.6,,48.08,,0,
VEH-0139,1,Body,FALSE,0,45.59,,45,,45.59,,0,
VEH-0139,2,Body,FALSE,45.59,110.92,,68,,65.33,,0,
VEH-0139,3,Body,FALSE,110.92,168.83,,59.3,,57.91,,0,
VEH-0139,4,Body,TRUE,168.83,225.76,56.93,53.9,,56.93,,0,
VEH-0139,5,Body,TRUE,225.76,264.86,39.1,36.2,,39.1,PASS,0,
VEH-0139,6,Body,FALSE,264.86,303.83,,36.2,,38.97,,0,
VEH-0139,7,Body,FALSE,303.83,337.35,,32.3,,33.52,,0,
VEH-0139,8,Body,FALSE,337.35,406,,64.6,,68.65,,0,
VEH-0139,9,Body,FALSE,406,451.25,,54,,45.25,PASS,0,
VEH-0139,10,Body,TRUE,451.25,510.42,59.17,58.3,,59.17,,0,
VEH-0139,11,Body,TRUE,510.42,541.22,30.8,30.8,,30.8,PASS,0,
VEH-0139,12,Body,TRUE,541.22,610.5,69.28,68.8,,69.28,,0,
VEH-0139,14,Body,TRUE,673.97,713.55,39.58,38.5,45.95,39.58,,0,
VEH-0139,16,Paint,FALSE,752.12,791.18,,37.3,,39.06,,0,
VEH-0139,17,Paint,TRUE,791.18,834.65,43.47,42.2,,43.47,,0,
VEH-0139,18,Paint,FALSE,834.65,884.6,,51,,49.95,,0,
VEH-0139,19,Paint,TRUE,884.6,931.73,47.13,47.3,45.14,47.13,,0,
VEH-0139,20,Paint,TRUE,931.73,973.55,41.82,41.6,,41.82,,0,
VEH-0139,21,Paint,TRUE,973.55,1030.78,57.23,54.5,,57.23,,0,
VEH-0139,22,Paint,TRUE,1030.78,1067.53,36.75,35.6,,36.75,PASS,0,
VEH-0139,23,Final Assembly,TRUE,1067.53,1113.57,46.04,41.7,,46.04,,0,
VEH-0139,24,Final Assembly,TRUE,1113.57,1163.21,49.64,44.7,,49.64,,0,
VEH-0139,25,Final Assembly,TRUE,1163.21,1211.6,48.39,48.2,,48.39,,0,
VEH-0139,26,Final Assembly,TRUE,1211.6,1261.22,49.62,61.4,,49.62,PASS,0,
VEH-0139,27,Final Assembly,TRUE,1261.22,1301.57,40.35,38,44.19,40.35,,0,
VEH-0139,28,Final Assembly,FALSE,1301.57,1350.14,,50.6,,48.57,,0,
VEH-0139,29,Final Assembly,TRUE,1350.14,1402.77,52.63,53.7,44.33,52.63,,0,
VEH-0139,30,Final Assembly,TRUE,1402.77,1435.64,32.87,31.9,,32.87,,0,
VEH-0139,31,Final Assembly,TRUE,1435.64,1485.71,50.07,54.3,,50.07,,0,
VEH-0139,32,Final Assembly,TRUE,1485.71,1520.53,34.82,36.8,,34.82,PASS,0,
VEH-0139,33,Final Assembly,TRUE,1520.53,1553.69,33.16,32.6,45.93,33.16,,0,
VEH-0139,34,Final Assembly,TRUE,1553.69,1623.87,70.18,68,,70.18,,0,
VEH-0139,35,Final Assembly,TRUE,1623.87,1689.77,65.9,68.6,,65.9,,0,
VEH-0139,36,Final Assembly,TRUE,1689.77,1749.02,59.25,62.3,44.24,59.25,,0,
VEH-0139,37,Final Assembly,TRUE,1749.02,1791.73,42.71,42.2,,42.71,,0,
VEH-0139,38,Final Assembly,TRUE,1791.73,1828.16,36.43,33.9,,36.43,,0,
VEH-0139,39,Final Assembly,FALSE,1828.16,1879.68,,57.4,,51.52,,0,
VEH-0139,40,Final Assembly,TRUE,1879.68,1926.75,47.07,47.6,,47.07,,0,
VEH-0140,1,Body,FALSE,0,42,,45,,42,,0,
VEH-0140,2,Body,FALSE,42,99.4,,68,,57.4,,0,
VEH-0140,3,Body,FALSE,99.4,158.85,,59.3,,59.45,,0,
VEH-0140,4,Body,TRUE,158.85,216.27,57.42,53.9,,57.42,,0,
VEH-0140,5,Body,TRUE,216.27,250.57,34.3,36.2,,34.3,PASS,0,
VEH-0140,6,Body,FALSE,250.57,287.83,,36.2,,37.26,,0,
VEH-0140,7,Body,FALSE,287.83,320.82,,32.3,,32.99,,0,
VEH-0140,8,Body,FALSE,320.82,388.04,,64.6,,67.22,,0,
VEH-0140,10,Body,TRUE,446.19,503.69,57.5,58.3,,57.5,,0,
VEH-0140,11,Body,TRUE,503.69,537.59,33.9,30.8,,33.9,PASS,0,
VEH-0140,12,Body,TRUE,537.59,600.76,63.17,68.8,,63.17,,0,
VEH-0140,13,Body,TRUE,600.76,663.21,62.45,63.3,44.77,62.45,PASS,0,
VEH-0140,14,Body,TRUE,663.21,701.63,38.42,38.5,46.07,38.42,,0,
VEH-0140,15,Body,FALSE,701.63,745.25,,37.3,,43.62,PASS,0,
VEH-0140,16,Paint,FALSE,745.25,783.4,,37.3,,38.15,,0,
VEH-0140,17,Paint,TRUE,783.4,825.65,42.25,42.2,,42.25,,0,
VEH-0140,18,Paint,FALSE,825.65,873.85,,51,,48.2,,0,
VEH-0140,19,Paint,TRUE,873.85,916.69,42.84,47.3,46.76,42.84,,0,
VEH-0140,20,Paint,TRUE,916.69,957.15,40.46,41.6,,40.46,,0,
VEH-0140,21,Paint,TRUE,957.15,1018.76,61.61,54.5,,61.61,,0,
VEH-0140,22,Paint,TRUE,1018.76,1055.91,37.15,35.6,,37.15,PASS,0,
VEH-0140,23,Final Assembly,TRUE,1055.91,1098.32,42.41,41.7,,42.41,,0,
VEH-0140,24,Final Assembly,TRUE,1098.32,1143.9,45.58,44.7,,45.58,,0,
VEH-0140,25,Final Assembly,TRUE,1143.9,1193.07,49.17,48.2,,49.17,,0,
VEH-0140,26,Final Assembly,TRUE,1193.07,1252.34,59.27,61.4,,59.27,PASS,0,
VEH-0140,27,Final Assembly,TRUE,1252.34,1287.01,34.67,38,44.17,34.67,,0,
VEH-0140,28,Final Assembly,FALSE,1287.01,1337.56,,50.6,,50.55,,0,
VEH-0140,29,Final Assembly,TRUE,1337.56,1389.52,51.96,53.7,43.07,51.96,,0,
VEH-0140,30,Final Assembly,TRUE,1389.52,1420.23,30.71,31.9,,30.71,,0,
VEH-0140,31,Final Assembly,TRUE,1420.23,1477.34,57.11,54.3,,57.11,,0,
VEH-0140,32,Final Assembly,TRUE,1477.34,1515.52,38.18,36.8,,38.18,PASS,0,
VEH-0140,33,Final Assembly,TRUE,1515.52,1548.4,32.88,32.6,45.88,32.88,,0,
VEH-0140,34,Final Assembly,TRUE,1548.4,1612.55,64.15,68,,64.15,,0,
VEH-0140,35,Final Assembly,TRUE,1612.55,1678.42,65.87,68.6,,65.87,,0,
VEH-0140,36,Final Assembly,TRUE,1678.42,1741.69,63.27,62.3,43.49,63.27,,0,
VEH-0140,37,Final Assembly,TRUE,1741.69,1784.12,42.43,42.2,,42.43,,0,
VEH-0140,38,Final Assembly,TRUE,1784.12,1815.87,31.75,33.9,,31.75,,0,
VEH-0140,39,Final Assembly,FALSE,1815.87,1868.54,,57.4,,52.67,,0,
VEH-0140,40,Final Assembly,TRUE,1868.54,1917.89,49.35,47.6,,49.35,,0,
VEH-0141,1,Body,FALSE,0,44.8,,45,,44.8,,0,
VEH-0141,2,Body,FALSE,44.8,120.32,,68,,75.52,,0,
VEH-0141,3,Body,FALSE,120.32,182,,59.3,,61.68,,0,
VEH-0141,4,Body,TRUE,182,241.81,59.81,53.9,,59.81,,0,
VEH-0141,5,Body,TRUE,241.81,279.61,37.8,36.2,,37.8,PASS,0,
VEH-0141,6,Body,FALSE,279.61,317.67,,36.2,,38.06,,0,
VEH-0141,7,Body,FALSE,317.67,353.15,,32.3,,35.48,,0,
VEH-0141,8,Body,FALSE,353.15,424.2,,64.6,,71.05,,0,
VEH-0141,9,Body,FALSE,424.2,477.69,,54,,53.49,PASS,0,
VEH-0141,10,Body,TRUE,477.69,539.01,61.32,58.3,,61.32,,0,
VEH-0141,12,Body,TRUE,572.05,639.2,67.15,68.8,,67.15,,0,
VEH-0141,13,Body,TRUE,639.2,700.21,61.01,63.3,45.21,61.01,PASS,0,
VEH-0141,14,Body,TRUE,700.21,740.31,40.1,38.5,46.2,40.1,,0,
VEH-0141,15,Body,FALSE,740.31,774.96,,37.3,,34.65,PASS,0,
VEH-0141,16,Paint,FALSE,774.96,815.82,,37.3,,40.86,,0,
VEH-0141,17,Paint,TRUE,815.82,856.67,40.85,42.2,,40.85,,0,
VEH-0141,18,Paint,FALSE,856.67,906.99,,51,,50.32,,0,
VEH-0141,19,Paint,TRUE,906.99,952.16,45.17,47.3,49.05,45.17,,0,
VEH-0141,20,Paint,TRUE,952.16,994.26,42.1,41.6,,42.1,,0,
VEH-0141,21,Paint,TRUE,994.26,1046.44,52.18,54.5,,52.18,,0,
VEH-0141,22,Paint,TRUE,1046.44,1083.58,37.14,35.6,,37.14,PASS,0,
VEH-0141,23,Final Assembly,TRUE,1083.58,1126.89,43.31,41.7,,43.31,,0,
VEH-0141,24,Final Assembly,TRUE,1126.89,1171.17,44.28,44.7,,44.28,,0,
VEH-0141,25,Final Assembly,TRUE,1171.17,1221.4,50.23,48.2,,50.23,,0,
VEH-0141,27,Final Assembly,TRUE,1280.27,1317.33,37.06,38,41.98,37.06,,0,
VEH-0141,28,Final Assembly,FALSE,1317.33,1364.58,,50.6,,47.25,,0,
VEH-0141,29,Final Assembly,TRUE,1364.58,1423.14,58.56,53.7,47.46,58.56,,0,
VEH-0141,30,Final Assembly,TRUE,1423.14,1455.14,32,31.9,,32,,0,
VEH-0141,31,Final Assembly,TRUE,1455.14,1513.95,58.81,54.3,,58.81,,0,
VEH-0141,32,Final Assembly,TRUE,1513.95,1550.46,36.51,36.8,,36.51,PASS,0,
VEH-0141,33,Final Assembly,TRUE,1550.46,1582.66,32.2,32.6,45.08,32.2,,0,
VEH-0141,34,Final Assembly,TRUE,1582.66,1650.24,67.58,68,,67.58,,0,
VEH-0141,35,Final Assembly,TRUE,1650.24,1718.1,67.86,68.6,,67.86,,0,
VEH-0141,36,Final Assembly,TRUE,1718.1,1783.97,65.87,62.3,45.23,65.87,,0,
VEH-0141,37,Final Assembly,TRUE,1783.97,1827.67,43.7,42.2,,43.7,,0,
VEH-0141,38,Final Assembly,TRUE,1827.67,1863.32,35.65,33.9,,35.65,,0,
VEH-0141,39,Final Assembly,FALSE,1863.32,1921.83,,57.4,,58.51,,0,
VEH-0141,40,Final Assembly,TRUE,1921.83,1967.12,45.29,47.6,,45.29,,0,
VEH-0142,1,Body,FALSE,0,41.96,,45,,41.96,,0,
VEH-0142,2,Body,FALSE,41.96,111.24,,68,,69.28,,0,
VEH-0142,3,Body,FALSE,111.24,169.09,,59.3,,57.85,,0,
VEH-0142,4,Body,TRUE,169.09,219.57,50.48,53.9,,50.48,,0,
VEH-0142,5,Body,TRUE,219.57,258.94,39.37,36.2,,39.37,PASS,0,
VEH-0142,6,Body,FALSE,258.94,296.25,,36.2,,37.31,,0,
VEH-0142,7,Body,FALSE,296.25,327.88,,32.3,,31.63,,0,
VEH-0142,8,Body,FALSE,327.88,399.31,,64.6,,71.43,,0,
VEH-0142,9,Body,FALSE,399.31,458.26,,54,,58.95,PASS,0,
VEH-0142,10,Body,TRUE,458.26,514.26,56,58.3,,56,,0,
VEH-0142,11,Body,TRUE,514.26,545.39,31.13,30.8,,31.13,PASS,0,
VEH-0142,12,Body,TRUE,545.39,609.41,64.02,68.8,,64.02,,0,
VEH-0142,14,Body,TRUE,672.33,708.68,36.35,38.5,44.72,36.35,,0,
VEH-0142,15,Body,FALSE,708.68,747.47,,37.3,,38.79,PASS,0,
VEH-0142,16,Paint,FALSE,747.47,785.87,,37.3,,38.4,,0,
VEH-0142,17,Paint,TRUE,785.87,825.63,39.76,42.2,,39.76,,0,
VEH-0142,18,Paint,FALSE,825.63,877.58,,51,,51.95,,0,
VEH-0142,19,Paint,TRUE,877.58,926.2,48.62,47.3,45.16,48.62,,0,
VEH-0142,20,Paint,TRUE,926.2,970.07,43.87,41.6,,43.87,,0,
VEH-0142,21,Paint,TRUE,970.07,1022.96,52.89,54.5,,52.89,,0,
VEH-0142,22,Paint,TRUE,1022.96,1059.29,36.33,35.6,,36.33,PASS,0,
VEH-0142,23,Final Assembly,TRUE,1059.29,1098.55,39.26,41.7,,39.26,,0,
VEH-0142,24,Final Assembly,TRUE,1098.55,1139.66,41.11,44.7,,41.11,,0,
VEH-0142,25,Final Assembly,TRUE,1139.66,1189.74,50.08,48.2,,50.08,,0,
VEH-0142,26,Final Assembly,TRUE,1189.74,1251.2,61.46,61.4,,61.46,PASS,0,
VEH-0142,27,Final Assembly,TRUE,1251.2,1288.32,37.12,38,43.4,37.12,,0,
VEH-0142,28,Final Assembly,FALSE,1288.32,1341.01,,50.6,,52.69,,0,
VEH-0142,29,Final Assembly,TRUE,1341.01,1390.65,49.64,53.7,46.49,49.64,,0,
VEH-0142,30,Final Assembly,TRUE,1390.65,1423.27,32.62,31.9,,32.62,,0,
VEH-0142,31,Final Assembly,TRUE,1423.27,1473.62,50.35,54.3,,50.35,,0,
VEH-0142,32,Final Assembly,TRUE,1473.62,1510.65,37.03,36.8,,37.03,PASS,0,
VEH-0142,33,Final Assembly,TRUE,1510.65,1547.58,36.93,32.6,46.78,36.93,,0,
VEH-0142,34,Final Assembly,TRUE,1547.58,1612.76,65.18,68,,65.18,,0,
VEH-0142,35,Final Assembly,TRUE,1612.76,1683.82,71.06,68.6,,71.06,,0,
VEH-0142,36,Final Assembly,TRUE,1683.82,1741.7,57.88,62.3,42.94,57.88,,0,
VEH-0142,37,Final Assembly,TRUE,1741.7,1783.76,42.06,42.2,,42.06,,0,
VEH-0142,38,Final Assembly,TRUE,1783.76,1818.6,34.84,33.9,,34.84,,0,
VEH-0142,39,Final Assembly,FALSE,1818.6,1878.33,,57.4,,59.73,,0,
VEH-0142,40,Final Assembly,TRUE,1878.33,1927.89,49.56,47.6,,49.56,,0,
VEH-0143,1,Body,FALSE,0,46.41,,45,,46.41,,0,
VEH-0143,2,Body,FALSE,46.41,113.83,,68,,67.42,,0,
VEH-0143,3,Body,FALSE,113.83,177.13,,59.3,,63.3,,0,
VEH-0143,4,Body,TRUE,177.13,224.64,47.51,53.9,,47.51,,0,
VEH-0143,5,Body,TRUE,224.64,264.55,39.91,36.2,,39.91,PASS,0,
VEH-0143,6,Body,FALSE,264.55,297.66,,36.2,,33.11,,0,
VEH-0143,7,Body,FALSE,297.66,328.95,,32.3,,31.29,,0,
VEH-0143,8,Body,FALSE,328.95,399.03,,64.6,,70.08,,0,
VEH-0143,9,Body,FALSE,399.03,452.63,,54,,53.6,PASS,0,
VEH-0143,10,Body,TRUE,452.63,513.87,61.24,58.3,,61.24,,0,
VEH-0143,11,Body,TRUE,513.87,543.04,29.17,30.8,,29.17,PASS,0,
VEH-0143,12,Body,TRUE,543.04,612.74,69.7,68.8,,69.7,,0,
VEH-0143,13,Body,TRUE,612.74,674.21,61.47,63.3,45.44,61.47,PASS,0,
VEH-0143,14,Body,TRUE,674.21,712.58,38.37,38.5,45.14,38.37,,0,
VEH-0143,16,Paint,FALSE,748.86,785.21,,37.3,,36.35,,0,
VEH-0143,17,Paint,TRUE,785.21,828.02,42.81,42.2,,42.81,,0,
VEH-0143,18,Paint,FALSE,828.02,881.43,,51,,53.41,,0,
VEH-0143,19,Paint,TRUE,881.43,927.32,45.89,47.3,43.7,45.89,,0,
VEH-0143,20,Paint,TRUE,927.32,970.2,42.88,41.6,,42.88,,0,
VEH-0143,21,Paint,TRUE,970.2,1024.61,54.41,54.5,,54.41,,0,
VEH-0143,22,Paint,TRUE,1024.61,1061.69,37.08,35.6,,37.08,PASS,0,
VEH-0143,23,Final Assembly,TRUE,1061.69,1101.5,39.81,41.7,,39.81,,0,
VEH-0143,24,Final Assembly,TRUE,1101.5,1142.21,40.71,44.7,,40.71,,0,
VEH-0143,25,Final Assembly,TRUE,1142.21,1189.13,46.92,48.2,,46.92,,0,
VEH-0143,26,Final Assembly,TRUE,1189.13,1248.18,59.05,61.4,,59.05,PASS,0,
VEH-0143,27,Final Assembly,TRUE,1248.18,1286.03,37.85,38,44.04,37.85,,0,
VEH-0143,28,Final Assembly,FALSE,1286.03,1338.5,,50.6,,52.47,,0,
VEH-0143,29,Final Assembly,TRUE,1338.5,1391.42,52.92,53.7,45.23,52.92,,0,
VEH-0143,30,Final Assembly,TRUE,1391.42,1423.57,32.15,31.9,,32.15,,0,
VEH-0143,31,Final Assembly,TRUE,1423.57,1478.4,54.83,54.3,,54.83,,0,
VEH-0143,32,Final Assembly,TRUE,1478.4,1515.16,36.76,36.8,,36.76,PASS,0,
VEH-0143,33,Final Assembly,TRUE,1515.16,1548.59,33.43,32.6,43.81,33.43,,0,
VEH-0143,34,Final Assembly,TRUE,1548.59,1621.35,72.76,68,,72.76,,0,
VEH-0143,35,Final Assembly,TRUE,1621.35,1689.14,67.79,68.6,,67.79,,0,
VEH-0143,36,Final Assembly,TRUE,1689.14,1747.35,58.21,62.3,45.28,58.21,,0,
VEH-0143,37,Final Assembly,TRUE,1747.35,1787.75,40.4,42.2,,40.4,,0,
VEH-0143,38,Final Assembly,TRUE,1787.75,1822.78,35.03,33.9,,35.03,,0,
VEH-0143,39,Final Assembly,FALSE,1822.78,1886.52,,57.4,,63.74,,0,
VEH-0143,40,Final Assembly,TRUE,1886.52,1932.25,45.73,47.6,,45.73,,0,
VEH-0144,1,Body,FALSE,0,45.75,,45,,45.75,,0,
VEH-0144,2,Body,FALSE,45.75,108.24,,68,,62.49,,0,
VEH-0144,3,Body,FALSE,108.24,163.57,,59.3,,55.33,,0,
VEH-0144,4,Body,TRUE,163.57,213.97,50.4,53.9,,50.4,,0,
VEH-0144,5,Body,TRUE,213.97,249.85,35.88,36.2,,35.88,PASS,0,
VEH-0144,6,Body,FALSE,249.85,283.52,,36.2,,33.67,,0,
VEH-0144,7,Body,FALSE,283.52,318.04,,32.3,,34.52,,0,
VEH-0144,8,Body,FALSE,318.04,389.85,,64.6,,71.81,,0,
VEH-0144,10,Body,TRUE,445.47,499.13,53.66,58.3,,53.66,,0,
VEH-0144,12,Body,TRUE,531.92,602.95,71.03,68.8,,71.03,,0,
VEH-0144,13,Body,TRUE,602.95,664.09,61.14,63.3,42.69,61.14,PASS,0,
VEH-0144,14,Body,TRUE,664.09,702.44,38.35,38.5,44.3,38.35,,0,
VEH-0144,16,Paint,FALSE,738.95,774.94,,37.3,,35.99,,0,
VEH-0144,17,Paint,TRUE,774.94,818.66,43.72,42.2,,43.72,,0,
VEH-0144,18,Paint,FALSE,818.66,863.03,,51,,44.37,,0,
VEH-0144,19,Paint,TRUE,863.03,913.7,50.67,47.3,46.5,50.67,,0,
VEH-0144,20,Paint,TRUE,913.7,955.74,42.04,41.6,,42.04,,0,
VEH-0144,21,Paint,TRUE,955.74,1009.85,54.11,54.5,,54.11,,0,
VEH-0144,22,Paint,TRUE,1009.85,1047.38,37.53,35.6,,37.53,PASS,0,
VEH-0144,23,Final Assembly,TRUE,1047.38,1088.99,41.61,41.7,,41.61,,0,
VEH-0144,24,Final Assembly,TRUE,1088.99,1133.07,44.08,44.7,,44.08,,0,
VEH-0144,25,Final Assembly,TRUE,1133.07,1184.01,50.94,48.2,,50.94,,0,
VEH-0144,26,Final Assembly,TRUE,1184.01,1251.84,67.83,61.4,,67.83,PASS,0,
VEH-0144,27,Final Assembly,TRUE,1251.84,1288,36.16,38,45.64,36.16,,0,
VEH-0144,28,Final Assembly,FALSE,1288,1335.85,,50.6,,47.85,,0,
VEH-0144,29,Final Assembly,TRUE,1335.85,1390.9,55.05,53.7,43.83,55.05,,0,
VEH-0144,30,Final Assembly,TRUE,1390.9,1424.73,33.83,31.9,,33.83,,0,
VEH-0144,31,Final Assembly,TRUE,1424.73,1478.76,54.03,54.3,,54.03,,0,
VEH-0144,33,Final Assembly,TRUE,1515.65,1550.91,35.26,32.6,43.9,35.26,,0,
VEH-0144,34,Final Assembly,TRUE,1550.91,1621.24,70.33,68,,70.33,,0,
VEH-0144,35,Final Assembly,TRUE,1621.24,1687.67,66.43,68.6,,66.43,,0,
VEH-0144,36,Final Assembly,TRUE,1687.67,1753.7,66.03,62.3,47.68,66.03,,0,
VEH-0144,37,Final Assembly,TRUE,1753.7,1795.35,41.65,42.2,,41.65,,0,
VEH-0144,38,Final Assembly,TRUE,1795.35,1825.52,30.17,33.9,,30.17,,0,
VEH-0144,39,Final Assembly,FALSE,1825.52,1880.95,,57.4,,55.43,,0,
VEH-0144,40,Final Assembly,TRUE,1880.95,1934.34,53.39,47.6,,53.39,,0,
VEH-0145,1,Body,FALSE,0,42.91,,45,,42.91,,0,
VEH-0145,2,Body,FALSE,42.91,115.29,,68,,72.38,,0,
VEH-0145,3,Body,FALSE,115.29,172.71,,59.3,,57.42,,0,
VEH-0145,4,Body,TRUE,172.71,229.66,56.95,53.9,,56.95,,0,
VEH-0145,5,Body,TRUE,229.66,265.44,35.78,36.2,,35.78,PASS,0,
VEH-0145,6,Body,FALSE,265.44,302.01,,36.2,,36.57,,0,
VEH-0145,7,Body,FALSE,302.01,333.51,,32.3,,31.5,,0,
VEH-0145,8,Body,FALSE,333.51,400.81,,64.6,,67.3,,0,
VEH-0145,9,Body,FALSE,400.81,450.1,,54,,49.29,PASS,0,
VEH-0145,10,Body,TRUE,450.1,505.32,55.22,58.3,,55.22,,0,
VEH-0145,11,Body,TRUE,505.32,535.62,30.3,30.8,,30.3,PASS,0,
VEH-0145,12,Body,TRUE,535.62,605.15,69.53,68.8,,69.53,,0,
VEH-0145,13,Body,TRUE,605.15,671.65,66.5,63.3,44.33,66.5,PASS,0,
VEH-0145,14,Body,TRUE,671.65,708.45,36.8,38.5,42.84,36.8,,0,
VEH-0145,15,Body,FALSE,708.45,746.64,,37.3,,38.19,PASS,0,
VEH-0145,16,Paint,FALSE,746.64,786.51,,37.3,,39.87,,0,
VEH-0145,17,Paint,TRUE,786.51,831.38,44.87,42.2,,44.87,,0,
VEH-0145,18,Paint,FALSE,831.38,884.19,,51,,52.81,,0,
VEH-0145,19,Paint,TRUE,884.19,933,48.81,47.3,47.55,48.81,,0,
VEH-0145,20,Paint,TRUE,933,975.29,42.29,41.6,,42.29,,0,
VEH-0145,21,Paint,TRUE,975.29,1031.55,56.26,54.5,,56.26,,0,
VEH-0145,22,Paint,TRUE,1031.55,1066.58,35.03,35.6,,35.03,PASS,0,
VEH-0145,23,Final Assembly,TRUE,1066.58,1105.43,38.85,41.7,,38.85,,0,
VEH-0145,24,Final Assembly,TRUE,1105.43,1148.6,43.17,44.7,,43.17,,0,
VEH-0145,25,Final Assembly,TRUE,1148.6,1196.78,48.18,48.2,,48.18,,0,
VEH-0145,26,Final Assembly,TRUE,1196.78,1258.37,61.59,61.4,,61.59,PASS,0,
VEH-0145,27,Final Assembly,TRUE,1258.37,1300.03,41.66,38,45.12,41.66,,0,
VEH-0145,28,Final Assembly,FALSE,1300.03,1353.61,,50.6,,53.58,,0,
VEH-0145,29,Final Assembly,TRUE,1353.61,1406.14,52.53,53.7,44.53,52.53,,0,
VEH-0145,30,Final Assembly,TRUE,1406.14,1435.93,29.79,31.9,,29.79,,0,
VEH-0145,31,Final Assembly,TRUE,1435.93,1488.22,52.29,54.3,,52.29,,0,
VEH-0145,33,Final Assembly,TRUE,1525.99,1558.6,32.61,32.6,46.41,32.61,,0,
VEH-0145,34,Final Assembly,TRUE,1558.6,1627.22,68.62,68,,68.62,,0,
VEH-0145,35,Final Assembly,TRUE,1627.22,1694.61,67.39,68.6,,67.39,,0,
VEH-0145,36,Final Assembly,TRUE,1694.61,1763.61,69,62.3,44.86,69,,0,
VEH-0145,37,Final Assembly,TRUE,1763.61,1808.26,44.65,42.2,,44.65,,0,
VEH-0145,38,Final Assembly,TRUE,1808.26,1841.48,33.22,33.9,,33.22,,0,
VEH-0145,39,Final Assembly,FALSE,1841.48,1900.92,,57.4,,59.44,,0,
VEH-0145,40,Final Assembly,TRUE,1900.92,1950.73,49.81,47.6,,49.81,,0,
VEH-0146,1,Body,FALSE,0,45.47,,45,,45.47,,0,
VEH-0146,2,Body,FALSE,45.47,110.52,,68,,65.05,,0,
VEH-0146,3,Body,FALSE,110.52,169.86,,59.3,,59.34,,0,
VEH-0146,4,Body,TRUE,169.86,224.2,54.34,53.9,,54.34,,0,
VEH-0146,6,Body,FALSE,263.36,298.48,,36.2,,35.12,,0,
VEH-0146,7,Body,FALSE,298.48,330.49,,32.3,,32.01,,0,
VEH-0146,8,Body,FALSE,330.49,405.33,,64.6,,74.84,,0,
VEH-0146,10,Body,TRUE,464.2,523.89,59.69,58.3,,59.69,,0,
VEH-0146,11,Body,TRUE,523.89,554.3,30.41,30.8,,30.41,PASS,0,
VEH-0146,12,Body,TRUE,554.3,621.47,67.17,68.8,,67.17,,0,
VEH-0146,13,Body,TRUE,621.47,678.93,57.46,63.3,43.61,57.46,PASS,0,
VEH-0146,14,Body,TRUE,678.93,717.63,38.7,38.5,44.73,38.7,,0,
VEH-0146,15,Body,FALSE,717.63,756.09,,37.3,,38.46,PASS,0,
VEH-0146,16,Paint,FALSE,756.09,793.03,,37.3,,36.94,,0,
VEH-0146,17,Paint,TRUE,793.03,833.7,40.67,42.2,,40.67,,0,
VEH-0146,18,Paint,FALSE,833.7,885.57,,51,,51.87,,0,
VEH-0146,19,Paint,TRUE,885.57,938.78,53.21,47.3,44.52,53.21,,0,
VEH-0146,20,Paint,TRUE,938.78,980.67,41.89,41.6,,41.89,,0,
VEH-0146,21,Paint,TRUE,980.67,1037.48,56.81,54.5,,56.81,,0,
VEH-0146,22,Paint,TRUE,1037.48,1072.06,34.58,35.6,,34.58,PASS,0,
VEH-0146,23,Final Assembly,TRUE,1072.06,1116.42,44.36,41.7,,44.36,,0,
VEH-0146,24,Final Assembly,TRUE,1116.42,1157.58,41.16,44.7,,41.16,,0,
VEH-0146,25,Final Assembly,TRUE,1157.58,1204.8,47.22,48.2,,47.22,,0,
VEH-0146,27,Final Assembly,TRUE,1265.24,1303.53,38.29,38,42.04,38.29,,0,
VEH-0146,28,Final Assembly,FALSE,1303.53,1357.55,,50.6,,54.02,,0,
VEH-0146,29,Final Assembly,TRUE,1357.55,1412.36,54.81,53.7,46.68,54.81,,0,
VEH-0146,30,Final Assembly,TRUE,1412.36,1446.82,34.46,31.9,,34.46,,0,
VEH-0146,31,Final Assembly,TRUE,1446.82,1499.11,52.29,54.3,,52.29,,0,
VEH-0146,33,Final Assembly,TRUE,1531.32,1565.79,34.47,32.6,44.57,34.47,,0,
VEH-0146,34,Final Assembly,TRUE,1565.79,1629.94,64.15,68,,64.15,,0,
VEH-0146,35,Final Assembly,TRUE,1629.94,1700.52,70.58,68.6,,70.58,,0,
VEH-0146,36,Final Assembly,TRUE,1700.52,1770.51,69.99,62.3,44.84,69.99,,0,
